training set 809
validation set 203
-------------------------------------
{'lr': 0.0009605105020413945, 'batch_size': 8, 'weight_decay': 1.1923305553979827e-06, 'gamma': 0.00433118420135304}
train_acc: 0.6946847960444994, val_acc: 0.5172413793103449, train_loss: 0.7515395651346968, val_loss: 1.7026134829399326 (26 / 100)
train_acc: 0.7354758961681088, val_acc: 0.5714285714285714, train_loss: 0.6676735462452779, val_loss: 1.4058496159285747 (27 / 100)
train_acc: 0.7379480840543882, val_acc: 0.5566502463054187, train_loss: 0.7275275998416142, val_loss: 1.2723554437383642 (28 / 100)
train_acc: 0.7564894932014833, val_acc: 0.5763546798029556, train_loss: 0.6456212412441616, val_loss: 1.1383921477594987 (29 / 100)
train_acc: 0.7985166872682324, val_acc: 0.5911330049261084, train_loss: 0.5355366497900341, val_loss: 1.2972672760780222 (30 / 100)
train_acc: 0.8170580964153276, val_acc: 0.6059113300492611, train_loss: 0.4896031616644747, val_loss: 1.1484346225343902 (31 / 100)
train_acc: 0.8331273176761433, val_acc: 0.645320197044335, train_loss: 0.43965921958975207, val_loss: 1.019117813389932 (32 / 100)
train_acc: 0.8318912237330037, val_acc: 0.5862068965517241, train_loss: 0.42981787856636, val_loss: 1.9265087707876571 (33 / 100)
overfit -> train_accuracy 0.761433868974042, val_accuracy 0.5073891625615764
lr 0.0021239328786315627, batch 8, decay 1.8002685899584096e-06, gamma 0.0014912770153576727, val accuracy 0.645320197044335, val loss 1.019117813389932 [35 / 50]
-------------------------------------
{'lr': 0.0035698408335762617, 'batch_size': 8, 'weight_decay': 1.8460696188488813e-06, 'gamma': 0.019453739757377877}
train_acc: 0.20148331273176762, val_acc: 0.28078817733990147, train_loss: 1.7793107156553138, val_loss: 1.7650725612499443 (1 / 100)
train_acc: 0.2249690976514215, val_acc: 0.2660098522167488, train_loss: 1.7553792469875775, val_loss: 1.7175018135549986 (2 / 100)
train_acc: 0.2323856613102596, val_acc: 0.3448275862068966, train_loss: 1.7089878241122873, val_loss: 1.6026869237129324 (3 / 100)
train_acc: 0.31396786155747836, val_acc: 0.3103448275862069, train_loss: 1.6168405514565032, val_loss: 1.738271737333589 (4 / 100)
train_acc: 0.3399258343634116, val_acc: 0.3645320197044335, train_loss: 1.5625925469310087, val_loss: 1.4511867843825241 (5 / 100)
train_acc: 0.33868974042027195, val_acc: 0.3694581280788177, train_loss: 1.5233530432391078, val_loss: 1.4542329563883138 (6 / 100)
train_acc: 0.3572311495673671, val_acc: 0.35960591133004927, train_loss: 1.4528769605386684, val_loss: 1.4684496237139397 (7 / 100)
train_acc: 0.3572311495673671, val_acc: 0.42857142857142855, train_loss: 1.4505259187613488, val_loss: 1.3029247131840935 (8 / 100)
train_acc: 0.3683559950556242, val_acc: 0.3399014778325123, train_loss: 1.4410061901078384, val_loss: 1.4572819712126783 (9 / 100)
train_acc: 0.3967861557478368, val_acc: 0.4187192118226601, train_loss: 1.377019749288948, val_loss: 1.320100895876955 (10 / 100)
train_acc: 0.39555006180469715, val_acc: 0.42857142857142855, train_loss: 1.326821488709326, val_loss: 1.3434989417127787 (11 / 100)
train_acc: 0.4363411619283066, val_acc: 0.41379310344827586, train_loss: 1.2738280741334405, val_loss: 1.2509511471381916 (12 / 100)
train_acc: 0.44252163164400493, val_acc: 0.4827586206896552, train_loss: 1.269016259238216, val_loss: 1.2827756087768254 (13 / 100)
train_acc: 0.453646477132262, val_acc: 0.4975369458128079, train_loss: 1.2258079396779518, val_loss: 1.1936339092959325 (14 / 100)
train_acc: 0.4932014833127318, val_acc: 0.4975369458128079, train_loss: 1.1847160784953603, val_loss: 1.0994109713972495 (15 / 100)
train_acc: 0.4919653893695921, val_acc: 0.4482758620689655, train_loss: 1.1734514887754348, val_loss: 1.372427956811313 (16 / 100)
train_acc: 0.5216316440049443, val_acc: 0.4827586206896552, train_loss: 1.144024688616966, val_loss: 1.2329977821246745 (17 / 100)
train_acc: 0.5475896168108776, val_acc: 0.46798029556650245, train_loss: 1.0765251992512104, val_loss: 1.4742708852138426 (18 / 100)
train_acc: 0.5822002472187886, val_acc: 0.5221674876847291, train_loss: 1.0035264589288473, val_loss: 1.0799006144401475 (19 / 100)
train_acc: 0.5784919653893696, val_acc: 0.4827586206896552, train_loss: 1.02760723376893, val_loss: 1.2747541166878686 (20 / 100)
train_acc: 0.6291718170580964, val_acc: 0.5123152709359606, train_loss: 0.9089728282909606, val_loss: 1.0909299022458456 (21 / 100)
train_acc: 0.630407911001236, val_acc: 0.5073891625615764, train_loss: 0.8987188041578559, val_loss: 1.3172427914999976 (22 / 100)
train_acc: 0.688504326328801, val_acc: 0.5123152709359606, train_loss: 0.7861603927258656, val_loss: 1.5573338226144537 (23 / 100)
train_acc: 0.6909765142150803, val_acc: 0.5123152709359606, train_loss: 0.7787428017894477, val_loss: 1.3817379034211483 (24 / 100)
train_acc: 0.7045735475896168, val_acc: 0.5665024630541872, train_loss: 0.7267565243913158, val_loss: 1.1701856833960622 (25 / 100)
train_acc: 0.7268232385661311, val_acc: 0.5369458128078818, train_loss: 0.7482292372157754, val_loss: 1.2726656938421315 (26 / 100)
train_acc: 0.7663782447466008, val_acc: 0.5566502463054187, train_loss: 0.6319353984224487, val_loss: 1.4585603352250724 (27 / 100)
train_acc: 0.7787391841779975, val_acc: 0.5517241379310345, train_loss: 0.591094493571259, val_loss: 1.1552335358605597 (28 / 100)
train_acc: 0.8084054388133498, val_acc: 0.6059113300492611, train_loss: 0.5412626406465679, val_loss: 1.5204266280376266 (29 / 100)
train_acc: 0.8084054388133498, val_acc: 0.5714285714285714, train_loss: 0.53801130408557, val_loss: 1.3523123957253442 (30 / 100)
overfit -> train_accuracy 0.8257107540173053, val_accuracy 0.5270935960591133
lr 0.0035698408335762617, batch 8, decay 1.8460696188488813e-06, gamma 0.019453739757377877, val accuracy 0.6059113300492611, val loss 1.5204266280376266 [36 / 50]
-------------------------------------
{'lr': 0.003381617040598148, 'batch_size': 8, 'weight_decay': 2.635937854463478e-06, 'gamma': 0.00474259092069249}
train_acc: 0.15451174289245984, val_acc: 0.2955665024630542, train_loss: 1.7805941303816655, val_loss: 1.759442695843175 (1 / 100)
train_acc: 0.22126081582200247, val_acc: 0.21674876847290642, train_loss: 1.7479659735935433, val_loss: 1.7491567264049512 (2 / 100)
train_acc: 0.24598269468479605, val_acc: 0.31527093596059114, train_loss: 1.6869624288768792, val_loss: 1.594120082009602 (3 / 100)
train_acc: 0.31025957972805934, val_acc: 0.3399014778325123, train_loss: 1.5954059536289078, val_loss: 1.5532651511319164 (4 / 100)
train_acc: 0.2954264524103832, val_acc: 0.22660098522167488, train_loss: 1.5981764668145197, val_loss: 1.8358975096876398 (5 / 100)
train_acc: 0.22620519159456118, val_acc: 0.32019704433497537, train_loss: 1.7565534478801732, val_loss: 1.6288828209703192 (6 / 100)
train_acc: 0.27070457354758964, val_acc: 0.31527093596059114, train_loss: 1.6996671431438886, val_loss: 1.7011911334662602 (7 / 100)
train_acc: 0.3003708281829419, val_acc: 0.33497536945812806, train_loss: 1.6062228079926688, val_loss: 1.6901592004475334 (8 / 100)
train_acc: 0.31396786155747836, val_acc: 0.4187192118226601, train_loss: 1.5796471664725777, val_loss: 1.4041048012343533 (9 / 100)
train_acc: 0.33127317676143386, val_acc: 0.3448275862068966, train_loss: 1.4948989926516199, val_loss: 1.5659192791713283 (10 / 100)
train_acc: 0.32014833127317677, val_acc: 0.3497536945812808, train_loss: 1.5000480733194812, val_loss: 1.413641918468945 (11 / 100)
train_acc: 0.37824474660074164, val_acc: 0.35960591133004927, train_loss: 1.3908621554616356, val_loss: 1.4924429837118816 (12 / 100)
train_acc: 0.4079110012360939, val_acc: 0.3891625615763547, train_loss: 1.3779854345675304, val_loss: 1.3154010414489972 (13 / 100)
train_acc: 0.40667490729295425, val_acc: 0.4088669950738916, train_loss: 1.3474329664327012, val_loss: 1.37426802677474 (14 / 100)
train_acc: 0.3831891223733004, val_acc: 0.39408866995073893, train_loss: 1.3539641103874178, val_loss: 1.3081490200728618 (15 / 100)
train_acc: 0.40667490729295425, val_acc: 0.47783251231527096, train_loss: 1.325885893829968, val_loss: 1.3620935376054548 (16 / 100)
train_acc: 0.41903584672435107, val_acc: 0.4236453201970443, train_loss: 1.3085741896564498, val_loss: 1.2791056580144196 (17 / 100)
train_acc: 0.48084054388133496, val_acc: 0.35467980295566504, train_loss: 1.218135237251725, val_loss: 1.625952569134717 (18 / 100)
train_acc: 0.45982694684796044, val_acc: 0.41379310344827586, train_loss: 1.2650093232156026, val_loss: 1.3686640932054943 (19 / 100)
train_acc: 0.47713226205191595, val_acc: 0.43842364532019706, train_loss: 1.167486331076793, val_loss: 1.2841156315920976 (20 / 100)
train_acc: 0.4932014833127318, val_acc: 0.5221674876847291, train_loss: 1.18402247199022, val_loss: 1.1139702127484852 (21 / 100)
train_acc: 0.5203955500618047, val_acc: 0.4039408866995074, train_loss: 1.0896511295964604, val_loss: 1.3051199563618363 (22 / 100)
train_acc: 0.5500618046971569, val_acc: 0.4876847290640394, train_loss: 1.0540865584563266, val_loss: 1.1653243091893313 (23 / 100)
train_acc: 0.5611866501854141, val_acc: 0.47783251231527096, train_loss: 1.041749223348384, val_loss: 1.1946896942965504 (24 / 100)
train_acc: 0.5933250927070457, val_acc: 0.4876847290640394, train_loss: 0.9708791091503997, val_loss: 1.5175418549864164 (25 / 100)
train_acc: 0.6056860321384425, val_acc: 0.5714285714285714, train_loss: 0.9251834803959642, val_loss: 1.1153950450455614 (26 / 100)
train_acc: 0.6353522867737948, val_acc: 0.5467980295566502, train_loss: 0.9037794498047517, val_loss: 1.1227539246305456 (27 / 100)
train_acc: 0.688504326328801, val_acc: 0.5320197044334976, train_loss: 0.7872428541867194, val_loss: 1.4048902953199565 (28 / 100)
train_acc: 0.6711990111248455, val_acc: 0.4876847290640394, train_loss: 0.7919913349104458, val_loss: 1.505513495999604 (29 / 100)
train_acc: 0.6378244746600742, val_acc: 0.5665024630541872, train_loss: 0.9170583104910456, val_loss: 1.0902459609684685 (30 / 100)
train_acc: 0.7243510506798516, val_acc: 0.5812807881773399, train_loss: 0.6955423372785005, val_loss: 1.1305126069214544 (31 / 100)
train_acc: 0.7132262051915945, val_acc: 0.5369458128078818, train_loss: 0.6902007537954965, val_loss: 1.1915480867762285 (32 / 100)
train_acc: 0.65389369592089, val_acc: 0.5960591133004927, train_loss: 0.9397023233996039, val_loss: 1.0891152026471247 (33 / 100)
train_acc: 0.7824474660074165, val_acc: 0.5714285714285714, train_loss: 0.5812380254931738, val_loss: 1.274852195984037 (34 / 100)
train_acc: 0.8022249690976514, val_acc: 0.5763546798029556, train_loss: 0.5427249832117955, val_loss: 1.2605184205059934 (35 / 100)
train_acc: 0.7836835599505563, val_acc: 0.5665024630541872, train_loss: 0.5624109679011097, val_loss: 1.5574546353570347 (36 / 100)
overfit -> train_accuracy 0.8133498145859085, val_accuracy 0.5270935960591133
lr 0.003381617040598148, batch 8, decay 2.635937854463478e-06, gamma 0.00474259092069249, val accuracy 0.5960591133004927, val loss 1.0891152026471247 [37 / 50]
-------------------------------------
{'lr': 0.0036209982662466058, 'batch_size': 8, 'weight_decay': 3.841755034707538e-05, 'gamma': 0.009547088109964914}
train_acc: 0.17058096415327564, val_acc: 0.18226600985221675, train_loss: 1.7814499990017658, val_loss: 1.7660312482288905 (1 / 100)
train_acc: 0.23362175525339926, val_acc: 0.3251231527093596, train_loss: 1.7340875536903315, val_loss: 1.6261115361904275 (2 / 100)
train_acc: 0.25710754017305315, val_acc: 0.3448275862068966, train_loss: 1.6788690140279763, val_loss: 1.5549213146341259 (3 / 100)
train_acc: 0.3065512978986403, val_acc: 0.3251231527093596, train_loss: 1.636294986762576, val_loss: 1.574959670968831 (4 / 100)
train_acc: 0.3263288009888752, val_acc: 0.35467980295566504, train_loss: 1.5874691531154221, val_loss: 1.5350808433711236 (5 / 100)
train_acc: 0.3189122373300371, val_acc: 0.37438423645320196, train_loss: 1.51922829395761, val_loss: 1.460234415354987 (6 / 100)
train_acc: 0.3621755253399258, val_acc: 0.3694581280788177, train_loss: 1.4452233706475484, val_loss: 1.7679899396567509 (7 / 100)
train_acc: 0.34363411619283063, val_acc: 0.35467980295566504, train_loss: 1.500983863590085, val_loss: 1.3936425852658125 (8 / 100)
train_acc: 0.3794808405438813, val_acc: 0.4187192118226601, train_loss: 1.4207733471697135, val_loss: 1.357987403282391 (9 / 100)
train_acc: 0.380716934487021, val_acc: 0.3891625615763547, train_loss: 1.4261352844969157, val_loss: 1.279417521260642 (10 / 100)
train_acc: 0.3943139678615575, val_acc: 0.43349753694581283, train_loss: 1.3511168576583579, val_loss: 1.2395616711066861 (11 / 100)
train_acc: 0.39060568603213847, val_acc: 0.43842364532019706, train_loss: 1.341832638228927, val_loss: 1.286441600675066 (12 / 100)
train_acc: 0.4177997527812114, val_acc: 0.4187192118226601, train_loss: 1.3202546305945246, val_loss: 1.2505103161769549 (13 / 100)
train_acc: 0.4684796044499382, val_acc: 0.41379310344827586, train_loss: 1.2325632850672907, val_loss: 1.2654331112142854 (14 / 100)
train_acc: 0.4684796044499382, val_acc: 0.46798029556650245, train_loss: 1.2207534154059714, val_loss: 1.1854564016088476 (15 / 100)
train_acc: 0.5105067985166872, val_acc: 0.4876847290640394, train_loss: 1.148585665505955, val_loss: 1.1486015766125006 (16 / 100)
train_acc: 0.5339925834363412, val_acc: 0.5172413793103449, train_loss: 1.0891487501165629, val_loss: 1.2227273874094922 (17 / 100)
train_acc: 0.5129789864029666, val_acc: 0.43349753694581283, train_loss: 1.1132679368715792, val_loss: 1.4074401379806067 (18 / 100)
train_acc: 0.5475896168108776, val_acc: 0.5123152709359606, train_loss: 1.028285049832206, val_loss: 1.1295003039496285 (19 / 100)
train_acc: 0.5562422744128553, val_acc: 0.4729064039408867, train_loss: 1.049233151896775, val_loss: 1.4004037902860218 (20 / 100)
train_acc: 0.6205191594561187, val_acc: 0.5320197044334976, train_loss: 0.9258993635660933, val_loss: 1.2677584090843577 (21 / 100)
train_acc: 0.6365883807169345, val_acc: 0.541871921182266, train_loss: 0.9002243939082614, val_loss: 1.1266618156668 (22 / 100)
train_acc: 0.6823238566131026, val_acc: 0.5270935960591133, train_loss: 0.8031531526662216, val_loss: 1.4164214016768732 (23 / 100)
train_acc: 0.6786155747836835, val_acc: 0.5221674876847291, train_loss: 0.7971176641391146, val_loss: 1.491448061219577 (24 / 100)
train_acc: 0.7206427688504327, val_acc: 0.5960591133004927, train_loss: 0.6761371424819984, val_loss: 1.5883277719243993 (25 / 100)
train_acc: 0.7218788627935723, val_acc: 0.5024630541871922, train_loss: 0.6733884366392647, val_loss: 2.0699839961939843 (26 / 100)
train_acc: 0.7503090234857849, val_acc: 0.5467980295566502, train_loss: 0.6160349424454131, val_loss: 1.4504984681829443 (27 / 100)
overfit -> train_accuracy 0.7824474660074165, val_accuracy 0.5024630541871922
lr 0.0036209982662466058, batch 8, decay 3.841755034707538e-05, gamma 0.009547088109964914, val accuracy 0.5960591133004927, val loss 1.5883277719243993 [38 / 50]
-------------------------------------
{'lr': 0.0032140970022133406, 'batch_size': 8, 'weight_decay': 2.1193697240751113e-05, 'gamma': 0.031447258372514296}
train_acc: 0.19901112484548825, val_acc: 0.18226600985221675, train_loss: 1.768583147133826, val_loss: 1.7664390996171924 (1 / 100)
train_acc: 0.2200247218788628, val_acc: 0.19704433497536947, train_loss: 1.7120484056225225, val_loss: 1.7850799983358148 (2 / 100)
train_acc: 0.18541409147095178, val_acc: 0.2512315270935961, train_loss: 1.7791752588321605, val_loss: 1.7511737922142292 (3 / 100)
train_acc: 0.26823238566131025, val_acc: 0.28078817733990147, train_loss: 1.7295387772606095, val_loss: 1.6570506113503367 (4 / 100)
train_acc: 0.2583436341161928, val_acc: 0.29064039408866993, train_loss: 1.67936889910138, val_loss: 1.60342628086729 (5 / 100)
train_acc: 0.3016069221260816, val_acc: 0.270935960591133, train_loss: 1.6351528346022806, val_loss: 1.7028672331072428 (6 / 100)
train_acc: 0.33127317676143386, val_acc: 0.28078817733990147, train_loss: 1.612983372951173, val_loss: 1.699159500046904 (7 / 100)
train_acc: 0.2941903584672435, val_acc: 0.27586206896551724, train_loss: 1.62395131543776, val_loss: 1.518305095545764 (8 / 100)
train_acc: 0.36341161928306553, val_acc: 0.3497536945812808, train_loss: 1.4700999015341287, val_loss: 1.4606201672201673 (9 / 100)
train_acc: 0.3621755253399258, val_acc: 0.3891625615763547, train_loss: 1.4901227311533962, val_loss: 1.3458021943792333 (10 / 100)
train_acc: 0.37824474660074164, val_acc: 0.37438423645320196, train_loss: 1.440546887029971, val_loss: 1.3846393917581719 (11 / 100)
train_acc: 0.3831891223733004, val_acc: 0.39901477832512317, train_loss: 1.4088506938795224, val_loss: 1.3183791426015017 (12 / 100)
train_acc: 0.3856613102595797, val_acc: 0.3793103448275862, train_loss: 1.3625398395382724, val_loss: 1.5066125457509985 (13 / 100)
train_acc: 0.40173053152039556, val_acc: 0.42857142857142855, train_loss: 1.3415229722802218, val_loss: 1.2712083544049944 (14 / 100)
train_acc: 0.43139678615574784, val_acc: 0.3694581280788177, train_loss: 1.3068710225179552, val_loss: 1.4441675998894452 (15 / 100)
train_acc: 0.46600741656365885, val_acc: 0.42857142857142855, train_loss: 1.2586932656791507, val_loss: 1.3419574822111082 (16 / 100)
train_acc: 0.46971569839307786, val_acc: 0.4827586206896552, train_loss: 1.217586777560938, val_loss: 1.2851470820422244 (17 / 100)
train_acc: 0.4919653893695921, val_acc: 0.33497536945812806, train_loss: 1.1767797582081723, val_loss: 1.7119966017201615 (18 / 100)
train_acc: 0.5092707045735476, val_acc: 0.49261083743842365, train_loss: 1.1396883922100656, val_loss: 1.167473720212288 (19 / 100)
train_acc: 0.5401730531520396, val_acc: 0.4975369458128079, train_loss: 1.0756718405097612, val_loss: 1.2302863788722185 (20 / 100)
train_acc: 0.5525339925834364, val_acc: 0.4975369458128079, train_loss: 1.0421801425323203, val_loss: 1.1859088531268642 (21 / 100)
train_acc: 0.646477132262052, val_acc: 0.5517241379310345, train_loss: 0.9222819811039419, val_loss: 1.1767474354194303 (22 / 100)
train_acc: 0.681087762669963, val_acc: 0.5320197044334976, train_loss: 0.8321513528434838, val_loss: 1.2037691961368318 (23 / 100)
train_acc: 0.7144622991347342, val_acc: 0.5221674876847291, train_loss: 0.7216301170650902, val_loss: 1.3998625930306947 (24 / 100)
train_acc: 0.6514215080346106, val_acc: 0.5467980295566502, train_loss: 0.9415171119869123, val_loss: 1.1981558799743652 (25 / 100)
train_acc: 0.7255871446229913, val_acc: 0.5123152709359606, train_loss: 0.7140431881540343, val_loss: 1.519590237457764 (26 / 100)
train_acc: 0.7589616810877626, val_acc: 0.5123152709359606, train_loss: 0.6266253782880615, val_loss: 1.5356340064791036 (27 / 100)
train_acc: 0.7404202719406675, val_acc: 0.5467980295566502, train_loss: 0.662680520115441, val_loss: 1.4884026188568529 (28 / 100)
overfit -> train_accuracy 0.8182941903584673, val_accuracy 0.5221674876847291
lr 0.0032140970022133406, batch 8, decay 2.1193697240751113e-05, gamma 0.031447258372514296, val accuracy 0.5517241379310345, val loss 1.1767474354194303 [39 / 50]
-------------------------------------
{'lr': 0.0035774473800650494, 'batch_size': 8, 'weight_decay': 3.878205508067958e-06, 'gamma': 0.02806427725874454}
train_acc: 0.2027194066749073, val_acc: 0.18226600985221675, train_loss: 1.7782707308661951, val_loss: 1.7522904303273543 (1 / 100)
train_acc: 0.23485784919653893, val_acc: 0.2413793103448276, train_loss: 1.741410404848964, val_loss: 1.705061132684717 (2 / 100)
train_acc: 0.2595797280593325, val_acc: 0.2413793103448276, train_loss: 1.691459158442371, val_loss: 1.7411505289265674 (3 / 100)
train_acc: 0.27812113720642767, val_acc: 0.30049261083743845, train_loss: 1.7042394833747476, val_loss: 1.5939399978797424 (4 / 100)
train_acc: 0.2484548825710754, val_acc: 0.21674876847290642, train_loss: 1.712356589191187, val_loss: 1.750113820794768 (5 / 100)
train_acc: 0.2867737948084054, val_acc: 0.31527093596059114, train_loss: 1.6322229147252105, val_loss: 1.5423256229297282 (6 / 100)
train_acc: 0.3238566131025958, val_acc: 0.3448275862068966, train_loss: 1.5688844698173892, val_loss: 1.5026508963166787 (7 / 100)
train_acc: 0.3621755253399258, val_acc: 0.3645320197044335, train_loss: 1.5024547320508543, val_loss: 1.345052977500878 (8 / 100)
train_acc: 0.37082818294190356, val_acc: 0.37438423645320196, train_loss: 1.4573001661170988, val_loss: 1.3390788709001589 (9 / 100)
train_acc: 0.3646477132262052, val_acc: 0.4187192118226601, train_loss: 1.4280227416820077, val_loss: 1.2926307925449803 (10 / 100)
train_acc: 0.3967861557478368, val_acc: 0.3645320197044335, train_loss: 1.3751469321539729, val_loss: 1.3115206070134204 (11 / 100)
train_acc: 0.40914709517923364, val_acc: 0.4088669950738916, train_loss: 1.3019379225590615, val_loss: 1.3291129654851452 (12 / 100)
train_acc: 0.4252163164400494, val_acc: 0.3842364532019704, train_loss: 1.3240514617915207, val_loss: 1.3539861769511783 (13 / 100)
train_acc: 0.4622991347342398, val_acc: 0.41379310344827586, train_loss: 1.244354529787495, val_loss: 1.3117058136193036 (14 / 100)
train_acc: 0.46971569839307786, val_acc: 0.42857142857142855, train_loss: 1.2449182809799062, val_loss: 1.220314280152908 (15 / 100)
train_acc: 0.4635352286773795, val_acc: 0.5172413793103449, train_loss: 1.2663042355232097, val_loss: 1.19737257980948 (16 / 100)
train_acc: 0.4635352286773795, val_acc: 0.4876847290640394, train_loss: 1.221344554085372, val_loss: 1.190900552448968 (17 / 100)
train_acc: 0.5166872682323856, val_acc: 0.45320197044334976, train_loss: 1.1558262211430648, val_loss: 1.1385110963154308 (18 / 100)
train_acc: 0.5500618046971569, val_acc: 0.5073891625615764, train_loss: 1.1000027917371544, val_loss: 1.2134616947526415 (19 / 100)
train_acc: 0.5611866501854141, val_acc: 0.45320197044334976, train_loss: 1.0494152515279347, val_loss: 1.2694054495524891 (20 / 100)
train_acc: 0.5661310259579728, val_acc: 0.47783251231527096, train_loss: 1.038900995726049, val_loss: 1.2418992266866373 (21 / 100)
train_acc: 0.5562422744128553, val_acc: 0.4876847290640394, train_loss: 1.0648790316469736, val_loss: 1.1685838232486707 (22 / 100)
train_acc: 0.6551297898640297, val_acc: 0.5123152709359606, train_loss: 0.8548160445115475, val_loss: 1.3072416477015454 (23 / 100)
train_acc: 0.6254635352286774, val_acc: 0.47783251231527096, train_loss: 0.8788620771377431, val_loss: 1.5152595841825889 (24 / 100)
train_acc: 0.6501854140914709, val_acc: 0.6009852216748769, train_loss: 0.8688595875526682, val_loss: 1.0126189630607079 (25 / 100)
train_acc: 0.7292954264524104, val_acc: 0.541871921182266, train_loss: 0.7289494949453988, val_loss: 1.466686725616455 (26 / 100)
train_acc: 0.7317676143386898, val_acc: 0.541871921182266, train_loss: 0.6914603023505476, val_loss: 1.4031368103520623 (27 / 100)
train_acc: 0.7478368355995055, val_acc: 0.541871921182266, train_loss: 0.6541924006564656, val_loss: 1.601122275361874 (28 / 100)
train_acc: 0.7268232385661311, val_acc: 0.5862068965517241, train_loss: 0.6556644286449229, val_loss: 1.2967639158805604 (29 / 100)
overfit -> train_accuracy 0.8046971569839307, val_accuracy 0.5172413793103449
lr 0.0035774473800650494, batch 8, decay 3.878205508067958e-06, gamma 0.02806427725874454, val accuracy 0.6009852216748769, val loss 1.0126189630607079 [40 / 50]
-------------------------------------
{'lr': 0.0018913833038606016, 'batch_size': 8, 'weight_decay': 5.89668380011213e-05, 'gamma': 0.084637176326284}
train_acc: 0.16934487021013597, val_acc: 0.1921182266009852, train_loss: 1.7750151895622093, val_loss: 1.7448274507898416 (1 / 100)
train_acc: 0.24598269468479605, val_acc: 0.21674876847290642, train_loss: 1.7525599531838567, val_loss: 1.7359889170219158 (2 / 100)
train_acc: 0.23362175525339926, val_acc: 0.29064039408866993, train_loss: 1.714251025792842, val_loss: 1.6599389297034353 (3 / 100)
train_acc: 0.30284301606922126, val_acc: 0.2315270935960591, train_loss: 1.6574396696609384, val_loss: 1.6731210900057714 (4 / 100)
train_acc: 0.32138442521631644, val_acc: 0.2413793103448276, train_loss: 1.6089349603476129, val_loss: 1.7960807510784693 (5 / 100)
train_acc: 0.33498145859085293, val_acc: 0.35467980295566504, train_loss: 1.5788720265601857, val_loss: 1.4845088802534958 (6 / 100)
train_acc: 0.34981458590852904, val_acc: 0.4187192118226601, train_loss: 1.4894833303941932, val_loss: 1.3812574071837176 (7 / 100)
train_acc: 0.39184177997527814, val_acc: 0.3842364532019704, train_loss: 1.4614764895515773, val_loss: 1.5032990853774724 (8 / 100)
train_acc: 0.3794808405438813, val_acc: 0.41379310344827586, train_loss: 1.4352128679584366, val_loss: 1.3070632480635431 (9 / 100)
train_acc: 0.3856613102595797, val_acc: 0.4187192118226601, train_loss: 1.3924042450630179, val_loss: 1.4560814910921558 (10 / 100)
train_acc: 0.4042027194066749, val_acc: 0.4630541871921182, train_loss: 1.357879305062689, val_loss: 1.281590154605546 (11 / 100)
train_acc: 0.4042027194066749, val_acc: 0.46798029556650245, train_loss: 1.3202442321258658, val_loss: 1.2154713654753022 (12 / 100)
train_acc: 0.449938195302843, val_acc: 0.45320197044334976, train_loss: 1.2768664993668075, val_loss: 1.2691027378213817 (13 / 100)
train_acc: 0.453646477132262, val_acc: 0.5024630541871922, train_loss: 1.268438860276721, val_loss: 1.2045447541575127 (14 / 100)
train_acc: 0.4758961681087763, val_acc: 0.4433497536945813, train_loss: 1.2144055674485723, val_loss: 1.2072861846444642 (15 / 100)
train_acc: 0.48825710754017304, val_acc: 0.5123152709359606, train_loss: 1.197907016952194, val_loss: 1.207284825776011 (16 / 100)
train_acc: 0.4907292954264524, val_acc: 0.4729064039408867, train_loss: 1.2115538152687628, val_loss: 1.188744686507239 (17 / 100)
train_acc: 0.5352286773794809, val_acc: 0.4827586206896552, train_loss: 1.093220256609734, val_loss: 1.1445357734933863 (18 / 100)
train_acc: 0.5723114956736712, val_acc: 0.5024630541871922, train_loss: 1.0969654544174892, val_loss: 1.2552196086921128 (19 / 100)
train_acc: 0.5723114956736712, val_acc: 0.5221674876847291, train_loss: 1.0375261247821144, val_loss: 1.0789385288953781 (20 / 100)
train_acc: 0.6032138442521632, val_acc: 0.5123152709359606, train_loss: 0.9885733982246503, val_loss: 1.1774929847036089 (21 / 100)
train_acc: 0.6378244746600742, val_acc: 0.4876847290640394, train_loss: 0.9093972266236106, val_loss: 1.1224044032872016 (22 / 100)
train_acc: 0.6489493201483313, val_acc: 0.5467980295566502, train_loss: 0.8588588900854914, val_loss: 1.1827002443703525 (23 / 100)
train_acc: 0.6736711990111248, val_acc: 0.5270935960591133, train_loss: 0.8299402689609598, val_loss: 1.086197062372574 (24 / 100)
train_acc: 0.7206427688504327, val_acc: 0.5369458128078818, train_loss: 0.7514730154068126, val_loss: 1.0647451807125448 (25 / 100)
train_acc: 0.7218788627935723, val_acc: 0.5270935960591133, train_loss: 0.6868021134540383, val_loss: 1.5233832052335363 (26 / 100)
train_acc: 0.7342398022249691, val_acc: 0.5467980295566502, train_loss: 0.6659082323128567, val_loss: 1.2772936245490765 (27 / 100)
train_acc: 0.7948084054388134, val_acc: 0.5862068965517241, train_loss: 0.5487139830630553, val_loss: 1.3226844718303588 (28 / 100)
overfit -> train_accuracy 0.796044499381953, val_accuracy 0.49261083743842365
lr 0.0018913833038606016, batch 8, decay 5.89668380011213e-05, gamma 0.084637176326284, val accuracy 0.5862068965517241, val loss 1.3226844718303588 [41 / 50]
-------------------------------------
{'lr': 0.0017196302161729305, 'batch_size': 8, 'weight_decay': 1.520841430397437e-06, 'gamma': 0.007813055945219683}
